SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015
162,6,0,21712,0,0,0,A,El Cajon city,California,99478,99476,99750,100845,101717,102583,103170,103679
162,6,0,21782,0,0,0,A,El Centro city,California,42598,42596,42693,43130,43275,43604,43832,43956
162,6,0,21796,0,0,0,A,El Cerrito city,California,23549,23586,23654,23873,24114,24381,24615,24954
162,6,0,22020,0,0,0,A,Elk Grove city,California,153015,153015,153463,155837,158504,160832,163470,166913
162,6,0,22230,0,0,0,A,El Monte city,California,113475,113481,113674,114294,115207,115971,116371,116732
162,6,0,22300,0,0,0,A,El Paso de Robles (Paso Robles) city,California,29793,29793,29846,30139,30495,30833,31294,31580
162,6,0,22412,0,0,0,A,El Segundo city,California,16654,16654,16661,16754,16857,16948,17020,17037
162,6,0,22594,0,0,0,A,Emeryville city,California,10080,10013,10031,10136,10279,10807,11246,11694
162,6,0,22678,0,0,0,A,Encinitas city,California,59518,59518,59698,60354,61056,61788,62318,62930
162,6,0,22790,0,0,0,A,Escalon city,California,7132,7132,7147,7207,7244,7252,7389,7523
162,6,0,22804,0,0,0,A,Escondido city,California,143911,143913,144425,146266,147929,149307,150363,151451
162,6,0,22972,0,0,0,A,Etna city,California,737,737,736,731,723,713,713,716
162,6,0,23042,0,0,0,A,Eureka city,California,27191,27191,27198,27160,26950,26934,26932,27017
162,6,0,23126,0,0,0,A,Exeter city,California,10334,10332,10344,10391,10450,10495,10536,10548
162,6,0,23168,0,0,0,A,Fairfax town,California,7441,7441,7448,7510,7542,7611,7630,7626
162,6,0,23182,0,0,0,A,Fairfield city,California,105321,105371,105530,106259,107582,109331,111092,112970
162,6,0,23616,0,0,0,A,Farmersville city,California,10588,10588,10587,10613,10672,10721,10762,10774
162,6,0,23910,0,0,0,A,Ferndale city,California,1371,1371,1372,1377,1366,1362,1365,1369
162,6,0,24092,0,0,0,A,Fillmore city,California,15002,15002,15032,15110,15171,15295,15410,15548
162,6,0,24134,0,0,0,A,Firebaugh city,California,7549,7558,7601,7774,7917,8089,8302,8330
162,6,0,24638,0,0,0,A,Folsom city,California,72203,72199,72190,72680,73269,73078,75327,76375
162,6,0,24680,0,0,0,A,Fontana city,California,196069,196474,197413,200231,201826,203571,205107,207460
162,6,0,25058,0,0,0,A,Fort Bragg city,California,7273,7273,7276,7259,7267,7262,7288,7289
162,6,0,25128,0,0,0,A,Fort Jones city,California,839,710,710,703,693,685,684,688
162,6,0,25296,0,0,0,A,Fortuna city,California,11926,11926,11936,11917,11826,11801,11890,12000
162,6,0,25338,0,0,0,A,Foster City city,California,30567,30567,30621,31011,32160,32479,32747,33477
162,6,0,25380,0,0,0,A,Fountain Valley city,California,55313,55360,55494,56056,56503,56858,56985,56987
162,6,0,25436,0,0,0,A,Fowler city,California,5570,5640,5654,5917,5932,5947,6042,6266
162,6,0,26000,0,0,0,A,Fremont city,California,214089,214079,214672,217703,221891,225411,228998,232206
162,6,0,27000,0,0,0,A,Fresno city,California,494665,496112,496967,501235,505806,509827,515444,520052
162,6,0,28000,0,0,0,A,Fullerton city,California,135161,135235,135381,136661,138576,139275,139613,140847
162,6,0,28112,0,0,0,A,Galt city,California,23647,23647,23696,24119,24281,24463,24816,25303
162,6,0,28168,0,0,0,A,Gardena city,California,58829,58829,58859,59244,59585,60111,60256,60447
162,6,0,29000,0,0,0,A,Garden Grove city,California,170883,170964,171273,173289,174390,175218,175381,175393
162,6,0,29504,0,0,0,A,Gilroy city,California,48821,48810,48956,49685,50742,51951,52584,53231
162,6,0,30000,0,0,0,A,Glendale city,California,191719,191761,191869,193151,194649,196461,199741,201020
162,6,0,30014,0,0,0,A,Glendora city,California,50073,50065,50195,50528,50777,51191,51215,52009
162,6,0,30378,0,0,0,A,Goleta city,California,29888,29902,29961,30032,30277,30561,30839,30944
162,6,0,30392,0,0,0,A,Gonzales city,California,8187,8154,8178,8257,8341,8401,8440,8473
162,6,0,30658,0,0,0,A,Grand Terrace city,California,12040,12040,12069,12176,12279,12357,12403,12464
162,6,0,30798,0,0,0,A,Grass Valley city,California,12860,12861,12859,12899,12825,12797,12852,12944
162,6,0,30994,0,0,0,A,Greenfield city,California,16330,16330,16413,16579,16749,16859,16937,17184
162,6,0,31260,0,0,0,A,Gridley city,California,6584,6579,6574,6546,6554,6559,6580,6582
162,6,0,31393,0,0,0,A,Grover Beach city,California,13156,13156,13177,13213,13323,13429,13516,13600
162,6,0,31414,0,0,0,A,Guadalupe city,California,7080,7080,7089,7103,7159,7219,7281,7318
162,6,0,31568,0,0,0,A,Gustine city,California,5520,5520,5536,5590,5619,5644,5680,5756
162,6,0,31708,0,0,0,A,Half Moon Bay city,California,11324,11324,11349,11519,11700,12078,12373,12657
162,6,0,31960,0,0,0,A,Hanford city,California,53967,54076,54115,54341,54305,54598,55029,55659
162,6,0,32506,0,0,0,A,Hawaiian Gardens city,California,14254,14275,14285,14363,14436,14504,14539,14592
162,6,0,32548,0,0,0,A,Hawthorne city,California,84293,84293,84332,85112,85678,86338,87373,88451
162,6,0,33000,0,0,0,A,Hayward city,California,144186,144371,144854,147082,149651,152097,154793,158289
162,6,0,33056,0,0,0,A,Healdsburg city,California,11254,11254,11313,11363,11413,11512,11645,11742
162,6,0,33182,0,0,0,A,Hemet city,California,78657,78658,79145,80380,81292,82079,82996,83861
162,6,0,33308,0,0,0,A,Hercules city,California,24060,24084,24151,24368,24606,24857,25097,25314
162,6,0,33364,0,0,0,A,Hermosa Beach city,California,19506,19506,19512,19611,19713,19782,19800,19860
162,6,0,33434,0,0,0,A,Hesperia city,California,90173,90173,90389,91395,91913,92249,92649,93295
162,6,0,33518,0,0,0,A,Hidden Hills city,California,1856,1856,1857,1873,1885,1902,1909,1924
162,6,0,33588,0,0,0,A,Highland city,California,53104,53104,53234,53752,54090,54372,54594,54854
162,6,0,33798,0,0,0,A,Hillsborough town,California,10825,10825,10850,11003,11138,11269,11381,11451
162,6,0,34120,0,0,0,A,Hollister city,California,34928,34898,35100,35582,36049,36552,37106,37462
162,6,0,34246,0,0,0,A,Holtville city,California,5939,5939,5957,6018,6037,6057,6299,6404
162,6,0,34904,0,0,0,A,Hughson city,California,6640,6640,6657,6714,6862,7018,7224,7384
162,6,0,36000,0,0,0,A,Huntington Beach city,California,189992,191037,191389,193351,194816,198012,200730,201899
162,6,0,36056,0,0,0,A,Huntington Park city,California,58114,58114,58137,58452,58730,59050,59317,59430
162,6,0,36084,0,0,0,A,Huron city,California,6754,6745,6755,6757,6774,6792,6807,6836
162,6,0,36280,0,0,0,A,Imperial city,California,14758,14752,14857,15265,15670,16242,16839,17095
162,6,0,36294,0,0,0,A,Imperial Beach city,California,26324,26324,26393,26655,26893,27130,27185,27408
162,6,0,36434,0,0,0,A,Indian Wells city,California,4958,4958,4983,5048,5103,5159,5220,5289
162,6,0,36448,0,0,0,A,Indio city,California,76036,79116,79652,81159,82495,83715,85607,87533
162,6,0,36490,0,0,0,A,Industry city,California,219,217,214,207,205,205,206,206
162,6,0,36546,0,0,0,A,Inglewood city,California,109673,109673,109727,110770,111299,111586,111652,111666
162,6,0,36672,0,0,0,A,Ione city,California,7918,7920,7753,7564,7325,6969,6986,7000
162,6,0,36770,0,0,0,A,Irvine city,California,212375,211906,213344,220502,229609,236939,248401,256927
162,6,0,36826,0,0,0,A,Irwindale city,California,1422,1422,1423,1423,1422,1425,1431,1437
162,6,0,36882,0,0,0,A,Isleton city,California,804,804,806,812,818,822,827,834
162,6,0,36980,0,0,0,A,Jackson city,California,4651,4666,4650,4618,4600,4586,4605,4649
162,6,0,37692,0,0,0,A,Jurupa Valley city,California,A,95004,95451,96450,97325,98118,98828,100314
162,6,0,38226,0,0,0,A,Kerman city,California,13544,13544,13618,13879,14305,14338,14375,14475
162,6,0,38520,0,0,0,A,King City city,California,12874,12872,12903,13034,13173,13267,13575,13902
162,6,0,38562,0,0,0,A,Kingsburg city,California,11382,11412,11428,11535,11628,11702,11740,11824
162,6,0,39003,0,0,0,A,La Cañada Flintridge city,California,20246,20239,20250,20376,20476,20568,20583,20590
162,6,0,39122,0,0,0,A,Lafayette city,California,23893,23794,23885,24319,24611,25085,25484,25843
162,6,0,39178,0,0,0,A,Laguna Beach city,California,22723,22730,22772,23017,23171,23315,23334,23365
162,6,0,39220,0,0,0,A,Laguna Hills city,California,30344,30256,30311,30616,30824,30977,30961,31748
162,6,0,39248,0,0,0,A,Laguna Niguel city,California,62979,62985,63146,63889,64347,64676,65446,65806
162,6,0,39259,0,0,0,A,Laguna Woods city,California,16192,16046,16076,16235,16344,16421,16411,16406
162,6,0,39290,0,0,0,A,La Habra city,California,60239,60281,60402,61047,61452,61787,62045,62131
162,6,0,39304,0,0,0,A,La Habra Heights city,California,5325,5316,5324,5361,5401,5427,5438,5454
162,6,0,39486,0,0,0,A,Lake Elsinore city,California,51821,52861,53194,54718,55760,57513,60031,61981
162,6,0,39496,0,0,0,A,Lake Forest city,California,77264,77448,77593,78447,78990,79472,80120,82492
162,6,0,39710,0,0,0,A,Lakeport city,California,4753,4753,4756,4716,4685,4753,4774,4807
162,6,0,39892,0,0,0,A,Lakewood city,California,80048,80053,80079,80557,80940,81291,81466,81611
162,6,0,40004,0,0,0,A,La Mesa city,California,57065,57065,57218,57785,58316,58834,59193,60089
162,6,0,40032,0,0,0,A,La Mirada city,California,48527,48527,48555,48804,49019,49209,49342,49520
162,6,0,40130,0,0,0,A,Lancaster city,California,156633,156643,156875,158397,158798,159871,160699,161103
162,6,0,40256,0,0,0,A,La Palma city,California,15568,15526,15554,15707,15810,15920,15908,15904
162,6,0,40340,0,0,0,A,La Puente city,California,39816,39816,39844,40104,40300,40511,40639,40745
162,6,0,40354,0,0,0,A,La Quinta city,California,37467,37467,37686,38205,38608,39282,39959,40476
162,6,0,40438,0,0,0,A,Larkspur city,California,11926,11926,11939,12043,12093,12209,12314,12417
162,6,0,40704,0,0,0,A,Lathrop city,California,18023,18023,18141,18782,19104,19633,20058,20866
162,6,0,40830,0,0,0,A,La Verne city,California,31063,31062,31082,31265,31426,31788,32428,32681
162,6,0,40886,0,0,0,A,Lawndale city,California,32769,32769,32789,32974,33138,33286,33364,33430
162,6,0,41124,0,0,0,A,Lemon Grove city,California,25320,25320,25391,25646,26010,26220,26538,26709
162,6,0,41152,0,0,0,A,Lemoore city,California,24531,24531,24540,24505,24677,24924,25147,25647
162,6,0,41474,0,0,0,A,Lincoln city,California,42819,42781,42983,43690,44215,45059,45828,46474
162,6,0,41712,0,0,0,A,Lindsay city,California,11768,11744,11762,12670,12804,12981,13162,13217
162,6,0,41936,0,0,0,A,Live Oak city,California,8392,8473,8479,8577,8399,8432,8472,8531
162,6,0,41992,0,0,0,A,Livermore city,California,80968,81108,81326,82388,83690,85364,86970,88126
162,6,0,42006,0,0,0,A,Livingston city,California,13058,13011,13065,13382,13455,13516,13794,13902
162,6,0,42202,0,0,0,A,Lodi city,California,62134,62134,62294,62849,63225,63367,63933,64596
162,6,0,42370,0,0,0,A,Loma Linda city,California,23261,23261,23332,23528,23659,23743,23828,24045
162,6,0,42468,0,0,0,A,Lomita city,California,20256,20256,20271,20408,20566,20654,20712,20785
162,6,0,42524,0,0,0,A,Lompoc city,California,42434,42438,42336,42244,43181,43540,44077,44164
162,6,0,43000,0,0,0,A,Long Beach city,California,462257,462236,462633,465533,468601,470536,472430,474140
162,6,0,43140,0,0,0,A,Loomis town,California,6430,6419,6441,6535,6599,6669,6718,6733
162,6,0,43224,0,0,0,A,Los Alamitos city,California,11449,11409,11429,11544,11628,11681,11720,11716
162,6,0,43280,0,0,0,A,Los Altos city,California,28976,28999,29079,29483,29847,30066,30320,30671
162,6,0,43294,0,0,0,A,Los Altos Hills town,California,7922,8028,8050,8132,8255,8341,8401,8419
162,6,0,44000,0,0,0,A,Los Angeles city,California,3792621,3792662,3796575,3828604,3864724,3902005,3936940,3971883
162,6,0,44028,0,0,0,A,Los Banos city,California,35972,35967,36083,36435,36626,36792,37063,37457
162,6,0,44112,0,0,0,A,Los Gatos town,California,29413,29434,29524,29874,30213,30511,30756,30705
162,6,0,44364,0,0,0,A,Loyalton city,California,769,766,761,733,725,717,704,702
162,6,0,44574,0,0,0,A,Lynwood city,California,69772,69772,69632,69812,70833,71526,71679,71989
162,6,0,44826,0,0,0,A,McFarland city,California,12707,12707,12726,12800,12391,12429,13604,13985
162,6,0,45022,0,0,0,A,Madera city,California,61416,61416,61550,61973,62542,62964,63606,64208
162,6,0,45246,0,0,0,A,Malibu city,California,12645,12635,12646,12718,12795,12872,12922,12965
162,6,0,45358,0,0,0,A,Mammoth Lakes town,California,8234,8234,8228,8276,8224,8042,8042,7946
162,6,0,45400,0,0,0,A,Manhattan Beach city,California,35135,35135,35140,35314,35480,35622,35718,35818
162,6,0,45484,0,0,0,A,Manteca city,California,67096,67276,67692,69282,71011,71969,73468,75448
162,6,0,45736,0,0,0,A,Maricopa city,California,1154,1154,1156,1162,1170,1179,1188,1192
162,6,0,45778,0,0,0,A,Marina city,California,19718,19718,19747,19924,20228,20383,20815,21229
162,6,0,46114,0,0,0,A,Martinez city,California,35824,36040,36178,36553,36894,37219,37579,38137
162,6,0,46170,0,0,0,A,Marysville city,California,12072,12072,12093,12106,12139,12184,12216,12216
162,6,0,46492,0,0,0,A,Maywood city,California,27395,27395,27406,27548,27659,27779,27838,27888
162,6,0,46828,0,0,0,A,Mendota city,California,11014,11148,11179,11362,11393,11399,11399,11430
162,6,0,46842,0,0,0,A,Menifee city,California,77519,77519,78093,79936,81411,83550,85152,87174
162,6,0,46870,0,0,0,A,Menlo Park city,California,32026,32026,32100,32521,32910,33105,33295,33449
162,6,0,46898,0,0,0,A,Merced city,California,78958,78957,79165,79858,80520,81108,81646,82436
162,6,0,47486,0,0,0,A,Millbrae city,California,21532,21532,21576,21874,22159,22517,22699,22795
162,6,0,47710,0,0,0,A,Mill Valley city,California,13903,13903,13920,14063,14154,14314,14388,14394
162,6,0,47766,0,0,0,A,Milpitas city,California,66790,66815,66754,67195,68989,70116,73733,77604
162,6,0,48256,0,0,0,A,Mission Viejo city,California,93305,93117,93287,94214,94959,96461,97183,97156
162,6,0,48354,0,0,0,A,Modesto city,California,201165,203119,203381,204306,205700,207122,209198,211266
162,6,0,48648,0,0,0,A,Monrovia city,California,36590,36590,36605,36815,36986,37184,37320,37463
162,6,0,48690,0,0,0,A,Montague city,California,1443,1443,1444,1433,1415,1398,1394,1399
162,6,0,48788,0,0,0,A,Montclair city,California,36664,36664,36776,37363,37573,38109,38425,38690
162,6,0,48816,0,0,0,A,Montebello city,California,62500,62490,62518,63043,63356,63624,63769,63921
162,6,0,48872,0,0,0,A,Monterey city,California,27810,27319,27520,27925,28470,28383,28353,28338
162,6,0,48914,0,0,0,A,Monterey Park city,California,60269,60256,60274,60628,60905,61163,61298,61468
162,6,0,48956,0,0,0,A,Monte Sereno city,California,3341,3373,3388,3423,3469,3513,3545,3556
162,6,0,49138,0,0,0,A,Moorpark city,California,34421,34421,34551,34851,34993,35156,35537,36104
162,6,0,49187,0,0,0,A,Moraga town,California,16016,16006,16062,16325,16500,16788,17035,17256
162,6,0,49270,0,0,0,A,Moreno Valley city,California,193365,193365,194366,196946,198824,201033,202904,204198
162,6,0,49278,0,0,0,A,Morgan Hill city,California,37882,37878,37994,38792,39469,41040,42084,42948
162,6,0,49362,0,0,0,A,Morro Bay city,California,10234,10234,10248,10286,10380,10470,10544,10639
162,6,0,49670,0,0,0,A,Mountain View city,California,74066,74020,74283,75211,76662,78165,79346,80435
162,6,0,49852,0,0,0,A,Mount Shasta city,California,3394,3394,3392,3359,3318,3273,3282,3296
162,6,0,50076,0,0,0,A,Murrieta city,California,103466,103430,103963,105243,106530,107521,108344,109830
162,6,0,50258,0,0,0,A,Napa city,California,76915,76987,77112,77739,78357,79090,79915,80434
162,6,0,50398,0,0,0,A,National City city,California,58582,58578,58668,59152,59554,60011,60424,61060
162,6,0,50734,0,0,0,A,Needles city,California,4844,4844,4856,4901,4929,4944,4964,4984
162,6,0,50874,0,0,0,A,Nevada City city,California,3068,3064,3077,3102,3095,3097,3070,3152
162,6,0,50916,0,0,0,A,Newark city,California,42573,42573,42650,43080,43624,44199,44778,45336
162,6,0,51140,0,0,0,A,Newman city,California,10224,10219,10235,10500,10572,10640,10745,10899
162,6,0,51182,0,0,0,A,Newport Beach city,California,85186,85219,85378,86242,86818,87282,87178,87127
162,6,0,51560,0,0,0,A,Norco city,California,27063,27063,27097,27247,27365,26964,26957,26289
162,6,0,52526,0,0,0,A,Norwalk city,California,105549,105549,105587,106131,106364,106698,106943,107140
162,6,0,52582,0,0,0,A,Novato city,California,51904,51904,52008,52726,53256,54217,54947,55530
162,6,0,52694,0,0,0,A,Oakdale city,California,20675,20675,20761,20909,21220,21494,21847,22259
162,6,0,53000,0,0,0,A,Oakland city,California,390724,390907,391752,396786,402074,407885,414339,419267
162,6,0,53070,0,0,0,A,Oakley city,California,35432,35428,35684,36643,37246,38243,39236,39813
162,6,0,53322,0,0,0,A,Oceanside city,California,167086,167086,167678,169818,171615,173379,174695,175691
162,6,0,53476,0,0,0,A,Ojai city,California,7461,7461,7476,7517,7549,7589,7620,7627
162,6,0,53896,0,0,0,A,Ontario city,California,163924,163921,164425,166010,167095,167784,168972,171214
162,6,0,53980,0,0,0,A,Orange city,California,136416,136432,136830,138442,139468,140238,139819,140992
162,6,0,54008,0,0,0,A,Orange Cove city,California,9078,9072,9084,9530,9556,9567,9565,9598
162,6,0,54232,0,0,0,A,Orinda city,California,17643,17751,17819,18136,18354,18709,19008,19279
162,6,0,54274,0,0,0,A,Orland city,California,7291,7332,7369,7458,7415,7469,7530,7550
162,6,0,54386,0,0,0,A,Oroville city,California,15546,15971,15953,15876,15924,16028,16222,16260
162,6,0,54652,0,0,0,A,Oxnard city,California,197899,197966,198512,200136,201496,203415,205371,207254
162,6,0,54806,0,0,0,A,Pacifica city,California,37234,37295,37366,37858,38365,38753,39082,39260
162,6,0,54848,0,0,0,A,Pacific Grove city,California,15041,15039,15083,15253,15417,15524,15599,15674
162,6,0,55156,0,0,0,A,Palmdale city,California,152750,152746,153014,154346,155448,157365,157901,158351
162,6,0,55184,0,0,0,A,Palm Desert city,California,48445,48443,48694,49319,49908,50551,51172,51869
162,6,0,55254,0,0,0,A,Palm Springs city,California,44552,44531,44772,45268,45816,46311,46842,47371
162,6,0,55282,0,0,0,A,Palo Alto city,California,64403,64409,64587,65446,66237,66807,67015,66853
162,6,0,55380,0,0,0,A,Palos Verdes Estates city,California,13438,13438,13443,13512,13566,13626,13655,13682
162,6,0,55520,0,0,0,A,Paradise town,California,26218,26217,26199,26088,26206,26307,26420,26476
162,6,0,55618,0,0,0,A,Paramount city,California,54098,54098,54127,54445,54775,55143,55280,55412
162,6,0,55856,0,0,0,A,Parlier city,California,14494,14508,14533,14641,14744,14853,14973,15138
162,6,0,56000,0,0,0,A,Pasadena city,California,137122,137124,137176,137960,138612,140055,140521,142250
162,6,0,56112,0,0,0,A,Patterson city,California,20413,20413,20439,20530,20676,20873,21208,21498
162,6,0,56700,0,0,0,A,Perris city,California,68386,68386,68848,70364,71268,72433,73734,74971
162,6,0,56784,0,0,0,A,Petaluma city,California,57941,57941,58025,58270,58807,59440,59873,60438
162,6,0,56924,0,0,0,A,Pico Rivera city,California,62942,62948,62977,63354,63659,63939,64086,64218
162,6,0,56938,0,0,0,A,Piedmont city,California,10667,10686,10708,10822,10960,11106,11255,11376
162,6,0,57288,0,0,0,A,Pinole city,California,18390,18330,18384,18549,18731,18924,19106,19269
162,6,0,57414,0,0,0,A,Pismo Beach city,California,7655,7655,7670,7700,7791,7870,7932,8162
162,6,0,57456,0,0,0,A,Pittsburg city,California,63264,63260,63546,64623,65633,66807,68162,69424
162,6,0,57526,0,0,0,A,Placentia city,California,50533,50893,50997,51578,51989,52320,52371,52495
162,6,0,57540,0,0,0,A,Placerville city,California,10389,10389,10378,10333,10345,10459,10564,10650
162,6,0,57764,0,0,0,A,Pleasant Hill city,California,33152,33117,33208,33499,33830,34182,34514,34810
162,6,0,57792,0,0,0,A,Pleasanton city,California,70285,70311,70449,71268,72281,74265,77758,79510
162,6,0,57834,0,0,0,A,Plymouth city,California,1005,979,977,969,961,957,954,960
162,6,0,57876,0,0,0,A,Point Arena city,California,449,449,449,448,449,450,452,453
162,6,0,58072,0,0,0,A,Pomona city,California,149058,149030,149119,149948,150870,151671,152962,153266
162,6,0,58240,0,0,0,A,Porterville city,California,54165,54165,54280,54734,54953,55128,55258,56058
162,6,0,58296,0,0,0,A,Port Hueneme city,California,21723,21723,21707,21750,21841,22167,22108,22423
162,6,0,58352,0,0,0,A,Portola city,California,2104,2104,2094,2056,2009,1956,1924,1903
162,6,0,58380,0,0,0,A,Portola Valley town,California,4353,4353,4361,4416,4474,4523,4569,4594
162,6,0,58520,0,0,0,A,Poway city,California,47811,47811,47974,48706,49142,49572,49894,50157
162,6,0,59444,0,0,0,A,Rancho Cordova city,California,64776,64805,65097,66055,66893,67959,69710,71017
162,6,0,59451,0,0,0,A,Rancho Cucamonga city,California,165269,165350,166261,168172,170419,171512,174127,175236
162,6,0,59500,0,0,0,A,Rancho Mirage city,California,17218,17220,17302,17465,17605,17761,17936,18083
162,6,0,59514,0,0,0,A,Rancho Palos Verdes city,California,41643,41653,41675,42084,42323,42523,42636,42732
162,6,0,59587,0,0,0,A,Rancho Santa Margarita city,California,47853,47855,47941,48422,48750,49264,49339,49324
162,6,0,59892,0,0,0,A,Red Bluff city,California,14076,14076,14095,14051,14059,14047,14024,14131
162,6,0,59920,0,0,0,A,Redding city,California,89861,89861,89919,90376,90675,91100,91579,91582
162,6,0,59962,0,0,0,A,Redlands city,California,68747,68667,68826,69422,69825,70083,70572,71035
162,6,0,60018,0,0,0,A,Redondo Beach city,California,66748,66748,66778,67153,67501,67809,67966,68166
162,6,0,60102,0,0,0,A,Redwood City city,California,76815,76802,77024,78070,79319,81176,82856,85288
162,6,0,60242,0,0,0,A,Reedley city,California,24194,24194,24314,24699,24808,24990,25401,25569
162,6,0,60466,0,0,0,A,Rialto city,California,99171,99150,99412,100774,101617,102022,102615,103132
162,6,0,60620,0,0,0,A,Richmond city,California,103701,103671,104087,105418,106615,107755,108621,109708
162,6,0,60704,0,0,0,A,Ridgecrest city,California,27616,27616,27694,27942,28338,28661,28720,28780
162,6,0,60900,0,0,0,A,Rio Dell city,California,3368,3368,3372,3395,3367,3372,3375,3387
162,6,0,60984,0,0,0,A,Rio Vista city,California,7360,7367,7391,7457,7568,7742,8050,8348
